Date,Close,Prev_Close
2020-01-02,72.40052032470703,AAPL
2020-01-03,71.69662475585938,72.40052032470703
2020-01-06,72.26793670654297,71.69662475585938
2020-01-07,71.92805480957031,72.26793670654297
2020-01-08,73.08511352539062,71.92805480957031
2020-01-09,74.63750457763672,73.08511352539062
2020-01-10,74.80622100830078,74.63750457763672
2020-01-13,76.40442657470703,74.80622100830078
2020-01-14,75.37271881103516,76.40442657470703
2020-01-15,75.04969787597656,75.37271881103516
2020-01-16,75.98979187011719,75.04969787597656
2020-01-17,76.83110809326172,75.98979187011719
2020-01-21,76.3104019165039,76.83110809326172
2020-01-22,76.58280181884766,76.3104019165039
2020-01-23,76.95162963867188,76.58280181884766
2020-01-24,76.72984313964844,76.95162963867188
2020-01-27,74.47360229492188,76.72984313964844
2020-01-28,76.58039093017578,74.47360229492188
2020-01-29,78.18340301513672,76.58039093017578
2020-01-30,78.07011413574219,78.18340301513672
2020-01-31,74.60856628417969,78.07011413574219
2020-02-03,74.4036636352539,74.60856628417969
2020-02-04,76.86000061035156,74.4036636352539
2020-02-05,77.48674774169922,76.86000061035156
2020-02-06,78.39310455322266,77.48674774169922
2020-02-07,77.3275375366211,78.39310455322266
2020-02-10,77.69480895996094,77.3275375366211
2020-02-11,77.22604370117188,77.69480895996094
2020-02-12,79.05999755859375,77.22604370117188
2020-02-13,78.49699401855469,79.05999755859375
2020-02-14,78.516357421875,78.49699401855469
2020-02-18,77.07865905761719,78.516357421875
2020-02-19,78.19498443603516,77.07865905761719
2020-02-20,77.39277648925781,78.19498443603516
2020-02-21,75.64098358154297,77.39277648925781
2020-02-24,72.04801940917969,75.64098358154297
2020-02-25,69.60758972167969,72.04801940917969
2020-02-26,70.71182250976562,69.60758972167969
2020-02-27,66.08951568603516,70.71182250976562
2020-02-28,66.05085754394531,66.08951568603516
2020-03-02,72.20023345947266,66.05085754394531
2020-03-03,69.9072265625,72.20023345947266
2020-03-04,73.14982604980469,69.9072265625
2020-03-05,70.77706146240234,73.14982604980469
2020-03-06,69.83712005615234,70.77706146240234
2020-03-09,64.31356048583984,69.83712005615234
2020-03-10,68.94554138183594,64.31356048583984
2020-03-11,66.55101776123047,68.94554138183594
2020-03-12,59.978797912597656,66.55101776123047
2020-03-13,67.16474914550781,59.978797912597656
2020-03-16,58.52421951293945,67.16474914550781
2020-03-17,61.097530364990234,58.52421951293945
2020-03-18,59.60186767578125,61.097530364990234
2020-03-19,59.14519119262695,59.60186767578125
2020-03-20,55.39033126831055,59.14519119262695
2020-03-23,54.21361541748047,55.39033126831055
2020-03-24,59.65261459350586,54.21361541748047
2020-03-25,59.32399368286133,59.65261459350586
2020-03-26,62.4458122253418,59.32399368286133
2020-03-27,59.860408782958984,62.4458122253418
2020-03-30,61.56869888305664,59.860408782958984
2020-03-31,61.44305419921875,61.56869888305664
2020-04-01,58.21010208129883,61.44305419921875
2020-04-02,59.18143081665039,58.21010208129883
2020-04-03,58.3309211730957,59.18143081665039
2020-04-06,63.4195671081543,58.3309211730957
2020-04-07,62.685001373291016,63.4195671081543
2020-04-08,64.28939056396484,62.685001373291016
2020-04-09,64.75332641601562,64.28939056396484
2020-04-13,66.0242691040039,64.75332641601562
2020-04-14,69.35870361328125,66.0242691040039
2020-04-15,68.72564697265625,69.35870361328125
2020-04-16,69.271728515625,68.72564697265625
2020-04-17,68.33179473876953,69.271728515625
2020-04-20,66.91344451904297,68.33179473876953
2020-04-21,64.84513092041016,66.91344451904297
2020-04-22,66.7129135131836,64.84513092041016
2020-04-23,66.45437622070312,66.7129135131836
2020-04-24,68.37287902832031,66.45437622070312
2020-04-27,68.42123413085938,68.37287902832031
2020-04-28,67.31214904785156,68.42123413085938
2020-04-29,69.5230484008789,67.31214904785156
2020-04-30,70.98968505859375,69.5230484008789
2020-05-01,69.8468017578125,70.98968505859375
2020-05-04,70.83505249023438,69.8468017578125
2020-05-05,71.89820861816406,70.83505249023438
2020-05-06,72.6399917602539,71.89820861816406
2020-05-07,73.39142608642578,72.6399917602539
2020-05-08,75.13831329345703,73.39142608642578
2020-05-11,76.32061767578125,75.13831329345703
2020-05-12,75.44841766357422,76.32061767578125
2020-05-13,74.53742218017578,75.44841766357422
2020-05-14,74.99535369873047,74.53742218017578
2020-05-15,74.55195617675781,74.99535369873047
2020-05-18,76.30850982666016,74.55195617675781
2020-05-19,75.86756134033203,76.30850982666016
2020-05-20,77.34304809570312,75.86756134033203
2020-05-21,76.76641082763672,77.34304809570312
2020-05-22,77.26065826416016,76.76641082763672
2020-05-26,76.73733520507812,77.26065826416016
2020-05-27,77.07168579101562,76.73733520507812
2020-05-28,77.10560607910156,77.07168579101562
2020-05-29,77.03048706054688,77.10560607910156
2020-06-01,77.97781372070312,77.03048706054688
2020-06-02,78.33882141113281,77.97781372070312
2020-06-03,78.77005004882812,78.33882141113281
2020-06-04,78.09169006347656,78.77005004882812
2020-06-05,80.31582641601562,78.09169006347656
2020-06-08,80.79068756103516,80.31582641601562
2020-06-09,83.34191131591797,80.79068756103516
2020-06-10,85.48607635498047,83.34191131591797
2020-06-11,81.38184356689453,85.48607635498047
2020-06-12,82.08446502685547,81.38184356689453
2020-06-15,83.09962463378906,82.08446502685547
2020-06-16,85.30193328857422,83.09962463378906
2020-06-17,85.18321990966797,85.30193328857422
2020-06-18,85.21714782714844,85.18321990966797
2020-06-19,84.73017120361328,85.21714782714844
2020-06-22,86.947021484375,84.73017120361328
2020-06-23,88.80289459228516,86.947021484375
2020-06-24,87.2353286743164,88.80289459228516
2020-06-25,88.39344024658203,87.2353286743164
2020-06-26,85.6774673461914,88.39344024658203
2020-06-29,87.65205383300781,85.6774673461914
2020-06-30,88.38373565673828,87.65205383300781
2020-07-01,88.21656036376953,88.38373565673828
2020-07-02,88.21656036376953,88.21656036376953
2020-07-06,90.57637023925781,88.21656036376953
2020-07-07,90.29532623291016,90.57637023925781
2020-07-08,92.39832305908203,90.29532623291016
2020-07-09,92.79564666748047,92.39832305908203
2020-07-10,92.95800018310547,92.79564666748047
2020-07-13,92.5291519165039,92.95800018310547
2020-07-14,94.06037139892578,92.5291519165039
2020-07-15,94.70723724365234,94.06037139892578
2020-07-16,93.54188537597656,94.70723724365234
2020-07-17,93.3529052734375,93.54188537597656
2020-07-20,95.3202133178711,93.3529052734375
2020-07-21,94.00463104248047,95.3202133178711
2020-07-22,94.26872253417969,94.00463104248047
2020-07-23,89.97795104980469,94.26872253417969
2020-07-24,89.75505828857422,89.97795104980469
2020-07-27,91.88225555419922,89.75505828857422
2020-07-28,90.37285614013672,91.88225555419922
2020-07-29,92.10516357421875,90.37285614013672
2020-07-30,93.21965026855469,92.10516357421875
2020-07-31,102.97869110107422,93.21965026855469
2020-08-03,105.57350158691406,102.97869110107422
2020-08-04,106.27854919433594,105.57350158691406
2020-08-05,106.66377258300781,106.27854919433594
2020-08-06,110.38518524169922,106.66377258300781
2020-08-07,107.87548828125,110.38518524169922
2020-08-10,109.44345092773438,107.87548828125
2020-08-11,106.18862915039062,109.44345092773438
2020-08-12,109.71772003173828,106.18862915039062
2020-08-13,111.65946197509766,109.71772003173828
2020-08-14,111.55992126464844,111.65946197509766
2020-08-17,111.26868438720703,111.55992126464844
2020-08-18,112.19584655761719,111.26868438720703
2020-08-19,112.33663177490234,112.19584655761719
2020-08-20,114.829345703125,112.33663177490234
2020-08-21,120.74678039550781,114.829345703125
2020-08-24,122.19092559814453,120.74678039550781
2020-08-25,121.18852233886719,122.19092559814453
2020-08-26,122.83656311035156,121.18852233886719
2020-08-27,121.36812591552734,122.83656311035156
2020-08-28,121.17152404785156,121.36812591552734
2020-08-31,125.28071594238281,121.17152404785156
2020-09-01,130.27101135253906,125.28071594238281
2020-09-02,127.57195281982422,130.27101135253906
2020-09-03,117.35844421386719,127.57195281982422
2020-09-04,117.43610382080078,117.35844421386719
2020-09-08,109.53326416015625,117.43610382080078
2020-09-09,113.90213775634766,109.53326416015625
2020-09-10,110.18372344970703,113.90213775634766
2020-09-11,108.73713684082031,110.18372344970703
2020-09-14,111.99927520751953,108.73713684082031
2020-09-15,112.17401123046875,111.99927520751953
2020-09-16,108.86336517333984,112.17401123046875
2020-09-17,107.12550354003906,108.86336517333984
2020-09-18,103.72745513916016,107.12550354003906
2020-09-21,106.8730697631836,103.72745513916016
2020-09-22,108.55266571044922,106.8730697631836
2020-09-23,103.99929809570312,108.55266571044922
2020-09-24,105.06725311279297,103.99929809570312
2020-09-25,109.00899505615234,105.06725311279297
2020-09-28,111.61090087890625,109.00899505615234
2020-09-29,110.76625061035156,111.61090087890625
2020-09-30,112.4361343383789,110.76625061035156
2020-10-01,113.38758850097656,112.4361343383789
2020-10-02,109.7274398803711,113.38758850097656
2020-10-05,113.10603332519531,109.7274398803711
2020-10-06,109.86334991455078,113.10603332519531
2020-10-07,111.72740936279297,109.86334991455078
2020-10-08,111.62062072753906,111.72740936279297
2020-10-09,113.56234741210938,111.62062072753906
2020-10-12,120.77587890625,113.56234741210938
2020-10-13,117.57203674316406,120.77587890625
2020-10-14,117.659423828125,117.57203674316406
2020-10-15,117.19338989257812,117.659423828125
2020-10-16,115.55262756347656,117.19338989257812
2020-10-19,112.60118865966797,115.55262756347656
2020-10-20,114.08662414550781,112.60118865966797
2020-10-21,113.46527862548828,114.08662414550781
2020-10-22,112.3779067993164,113.46527862548828
2020-10-23,111.68856811523438,112.3779067993164
2020-10-26,111.69828033447266,111.68856811523438
2020-10-27,113.20313262939453,111.69828033447266
2020-10-28,107.96043395996094,113.20313262939453
2020-10-29,111.9604263305664,107.96043395996094
2020-10-30,105.6885986328125,111.9604263305664
2020-11-02,105.60122680664062,105.6885986328125
2020-11-03,107.22259521484375,105.60122680664062
2020-11-04,111.60120391845703,107.22259521484375
2020-11-05,115.56233978271484,111.60120391845703
2020-11-06,115.4310531616211,115.56233978271484
2020-11-09,113.12611389160156,115.4310531616211
2020-11-10,112.78572082519531,113.12611389160156
2020-11-11,116.2090835571289,112.78572082519531
2020-11-12,115.93675994873047,116.2090835571289
2020-11-13,115.98540496826172,115.93675994873047
2020-11-16,116.996826171875,115.98540496826172
2020-11-17,116.11183166503906,116.996826171875
2020-11-18,114.78915405273438,116.11183166503906
2020-11-19,115.3824234008789,114.78915405273438
2020-11-20,114.11809539794922,115.3824234008789
2020-11-23,110.72394561767578,114.11809539794922
2020-11-24,112.00769805908203,110.72394561767578
2020-11-25,112.8440933227539,112.00769805908203
2020-11-27,113.38870239257812,112.8440933227539
2020-11-30,115.78117370605469,113.38870239257812
2020-12-01,119.35038757324219,115.78117370605469
2020-12-02,119.70050811767578,119.35038757324219
2020-12-03,119.5643310546875,119.70050811767578
2020-12-04,118.89329528808594,119.5643310546875
2020-12-07,120.35210418701172,118.89329528808594
2020-12-08,120.96481323242188,120.35210418701172
2020-12-09,118.43620300292969,120.96481323242188
2020-12-10,119.8561019897461,118.43620300292969
2020-12-11,119.04889678955078,119.8561019897461
2020-12-14,118.43620300292969,119.04889678955078
2020-12-15,124.36870574951172,118.43620300292969
2020-12-16,124.3006362915039,124.36870574951172
2020-12-17,125.16618347167969,124.3006362915039
2020-12-18,123.18218231201172,125.16618347167969
2020-12-21,124.70909881591797,123.18218231201172
2020-12-22,128.25888061523438,124.70909881591797
2020-12-23,127.36416625976562,128.25888061523438
2020-12-24,128.34642028808594,127.36416625976562
2020-12-28,132.93679809570312,128.34642028808594
2020-12-29,131.16677856445312,132.93679809570312
2020-12-30,130.04833984375,131.16677856445312
2020-12-31,129.046630859375,130.04833984375
2021-01-04,125.85668182373047,129.046630859375
2021-01-05,127.41276550292969,125.85668182373047
2021-01-06,123.12385559082031,127.41276550292969
2021-01-07,127.3252182006836,123.12385559082031
2021-01-08,128.42420959472656,127.3252182006836
2021-01-11,125.4384994506836,128.42420959472656
2021-01-12,125.26344299316406,125.4384994506836
2021-01-13,127.29605102539062,125.26344299316406
2021-01-14,125.37043762207031,127.29605102539062
2021-01-15,123.64900970458984,125.37043762207031
2021-01-19,124.32007598876953,123.64900970458984
2021-01-20,128.4047393798828,124.32007598876953
2021-01-21,133.11183166503906,128.4047393798828
2021-01-22,135.25143432617188,133.11183166503906
2021-01-25,138.99575805664062,135.25143432617188
2021-01-26,139.2291717529297,138.99575805664062
2021-01-27,138.15936279296875,139.2291717529297
2021-01-28,133.32583618164062,138.15936279296875
2021-01-29,128.33670043945312,133.32583618164062
2021-02-01,130.4568328857422,128.33670043945312
2021-02-02,131.2834930419922,130.4568328857422
2021-02-03,130.26229858398438,131.2834930419922
2021-02-04,133.61758422851562,130.26229858398438
2021-02-05,133.20361328125,133.61758422851562
2021-02-08,133.34974670410156,133.20361328125
2021-02-09,132.47314453125,133.34974670410156
2021-02-10,131.86924743652344,132.47314453125
2021-02-11,131.6160430908203,131.86924743652344
2021-02-12,131.84982299804688,131.6160430908203
2021-02-16,129.72645568847656,131.84982299804688
2021-02-17,127.43754577636719,129.72645568847656
2021-02-18,126.33697509765625,127.43754577636719
2021-02-19,126.49279022216797,126.33697509765625
2021-02-22,122.72344207763672,126.49279022216797
2021-02-23,122.58708190917969,122.72344207763672
2021-02-24,122.09033966064453,122.58708190917969
2021-02-25,117.84371948242188,122.09033966064453
2021-02-26,118.10669708251953,117.84371948242188
2021-03-01,124.46688079833984,118.10669708251953
2021-03-02,121.86632537841797,124.46688079833984
2021-03-03,118.8858871459961,121.86632537841797
2021-03-04,117.00609588623047,118.8858871459961
2021-03-05,118.26254272460938,117.00609588623047
2021-03-08,113.33412170410156,118.26254272460938
2021-03-09,117.94110870361328,113.33412170410156
2021-03-10,116.85999298095703,117.94110870361328
2021-03-11,118.7884750366211,116.85999298095703
2021-03-12,117.88268280029297,118.7884750366211
2021-03-15,120.76569366455078,117.88268280029297
2021-03-16,122.30462646484375,120.76569366455078
2021-03-17,121.51567840576172,122.30462646484375
2021-03-18,117.39567565917969,121.51567840576172
2021-03-19,116.86973571777344,117.39567565917969
2021-03-22,120.18128967285156,116.86973571777344
2021-03-23,119.3534164428711,120.18128967285156
2021-03-24,116.96710968017578,119.3534164428711
2021-03-25,117.45411682128906,116.96710968017578
2021-03-26,118.05799102783203,117.45411682128906
2021-03-29,118.23331451416016,118.05799102783203
2021-03-30,116.78207397460938,118.23331451416016
2021-03-31,118.97355651855469,116.78207397460938
2021-04-01,119.80145263671875,118.97355651855469
2021-04-05,122.62603759765625,119.80145263671875
2021-04-06,122.9280014038086,122.62603759765625
2021-04-07,124.57404327392578,122.9280014038086
2021-04-08,126.9700698852539,124.57404327392578
2021-04-09,129.54144287109375,126.9700698852539
2021-04-12,127.82718658447266,129.54144287109375
2021-04-13,130.9342041015625,127.82718658447266
2021-04-14,128.5966033935547,130.9342041015625
2021-04-15,131.00238037109375,128.5966033935547
2021-04-16,130.67124938964844,131.00238037109375
2021-04-19,131.3335723876953,130.67124938964844
2021-04-20,129.64857482910156,131.3335723876953
2021-04-21,130.02838134765625,129.64857482910156
2021-04-22,128.50897216796875,130.02838134765625
2021-04-23,130.8271026611328,128.50897216796875
2021-04-26,131.21669006347656,130.8271026611328
2021-04-27,130.895263671875,131.21669006347656
2021-04-28,130.1063232421875,130.895263671875
2021-04-29,130.00894165039062,130.1063232421875
2021-04-30,128.04148864746094,130.00894165039062
2021-05-03,129.09336853027344,128.04148864746094
2021-05-04,124.52532958984375,129.09336853027344
2021-05-05,124.76881408691406,124.52532958984375
2021-05-06,126.36619567871094,124.76881408691406
2021-05-07,127.03936004638672,126.36619567871094
2021-05-10,123.76119995117188,127.03936004638672
2021-05-11,122.8440933227539,123.76119995117188
2021-05-12,119.78054809570312,122.8440933227539
2021-05-13,121.9269790649414,119.78054809570312
2021-05-14,124.34658813476562,121.9269790649414
2021-05-17,123.19532012939453,124.34658813476562
2021-05-18,121.80988311767578,123.19532012939453
2021-05-19,121.65379333496094,121.80988311767578
2021-05-20,124.21000671386719,121.65379333496094
2021-05-21,122.37576293945312,124.21000671386719
2021-05-24,124.0051040649414,122.37576293945312
2021-05-25,123.80999755859375,124.0051040649414
2021-05-26,123.76119995117188,123.80999755859375
2021-05-27,122.22942352294922,123.76119995117188
2021-05-28,121.57574462890625,122.22942352294922
2021-06-01,121.2537841796875,121.57574462890625
2021-06-02,122.01476287841797,121.2537841796875
2021-06-03,120.53180694580078,122.01476287841797
2021-06-04,122.8245620727539,120.53180694580078
2021-06-07,122.8343276977539,122.8245620727539
2021-06-08,123.65388488769531,122.8343276977539
2021-06-09,124.03438568115234,123.65388488769531
2021-06-10,123.03921508789062,124.03438568115234
2021-06-11,124.24900817871094,123.03921508789062
2021-06-14,127.30281829833984,124.24900817871094
2021-06-15,126.48326873779297,127.30281829833984
2021-06-16,126.9808349609375,126.48326873779297
2021-06-17,128.58091735839844,126.9808349609375
2021-06-18,127.2833023071289,128.58091735839844
2021-06-21,129.07846069335938,127.2833023071289
2021-06-22,130.71759033203125,129.07846069335938
2021-06-23,130.44439697265625,130.71759033203125
2021-06-24,130.1614990234375,130.44439697265625
2021-06-25,129.86878967285156,130.1614990234375
2021-06-28,131.49810791015625,129.86878967285156
2021-06-29,133.01034545898438,131.49810791015625
2021-06-30,133.625,133.01034545898438
2021-07-01,133.927490234375,133.625
2021-07-02,136.55194091796875,133.927490234375
2021-07-06,138.5618133544922,136.55194091796875
2021-07-07,141.04974365234375,138.5618133544922
2021-07-08,139.75210571289062,141.04974365234375
2021-07-09,141.57656860351562,139.75210571289062
2021-07-12,140.98146057128906,141.57656860351562
2021-07-13,142.09368896484375,140.98146057128906
2021-07-14,145.51820373535156,142.09368896484375
2021-07-15,144.86447143554688,145.51820373535156
2021-07-16,142.82540893554688,144.86447143554688
2021-07-19,138.9813690185547,142.82540893554688
2021-07-20,142.5911865234375,138.9813690185547
2021-07-21,141.85946655273438,142.5911865234375
2021-07-22,143.2253875732422,141.85946655273438
2021-07-23,144.94256591796875,143.2253875732422
2021-07-26,145.3621368408203,144.94256591796875
2021-07-27,143.19618225097656,145.3621368408203
2021-07-28,141.44973754882812,143.19618225097656
2021-07-29,142.09368896484375,141.44973754882812
2021-07-30,142.3083038330078,142.09368896484375
2021-08-02,141.97657775878906,142.3083038330078
2021-08-03,143.7717742919922,141.97657775878906
2021-08-04,143.3717498779297,143.7717742919922
2021-08-05,143.47906494140625,143.3717498779297
2021-08-06,142.7951202392578,143.47906494140625
2021-08-09,142.74624633789062,142.7951202392578
2021-08-10,142.26748657226562,142.74624633789062
2021-08-11,142.52154541015625,142.26748657226562
2021-08-12,145.482177734375,142.52154541015625
2021-08-13,145.68734741210938,145.482177734375
2021-08-16,147.66110229492188,145.68734741210938
2021-08-17,146.7523956298828,147.66110229492188
2021-08-18,143.0100555419922,146.7523956298828
2021-08-19,143.3423309326172,143.0100555419922
2021-08-20,144.79815673828125,143.3423309326172
2021-08-23,146.28338623046875,144.79815673828125
2021-08-24,146.19544982910156,146.28338623046875
2021-08-25,144.9642791748047,146.19544982910156
2021-08-26,144.16305541992188,144.9642791748047
2021-08-27,145.1988067626953,144.16305541992188
2021-08-30,149.61534118652344,145.1988067626953
2021-08-31,148.35488891601562,149.61534118652344
2021-09-01,149.01931762695312,148.35488891601562
2021-09-02,150.1332244873047,149.01931762695312
2021-09-03,150.7683563232422,150.1332244873047
2021-09-07,153.10366821289062,150.7683563232422
2021-09-08,151.559814453125,153.10366821289062
2021-09-09,150.54359436035156,151.559814453125
2021-09-10,145.56031799316406,150.54359436035156
2021-09-13,146.12701416015625,145.56031799316406
2021-09-14,144.72975158691406,146.12701416015625
2021-09-15,145.61898803710938,144.72975158691406
2021-09-16,145.3844757080078,145.61898803710938
2021-09-17,142.7169647216797,145.3844757080078
2021-09-20,139.6683349609375,142.7169647216797
2021-09-21,140.14712524414062,139.6683349609375
2021-09-22,142.5117645263672,140.14712524414062
2021-09-23,143.4693145751953,142.5117645263672
2021-09-24,143.55726623535156,143.4693145751953
2021-09-27,142.04270935058594,143.55726623535156
2021-09-28,138.66192626953125,142.04270935058594
2021-09-29,139.56085205078125,138.66192626953125
2021-09-30,138.26132202148438,139.56085205078125
2021-10-01,139.38499450683594,138.26132202148438
2021-10-04,135.95530700683594,139.38499450683594
2021-10-05,137.8802490234375,135.95530700683594
2021-10-06,138.7498779296875,137.8802490234375
2021-10-07,140.01031494140625,138.7498779296875
2021-10-08,139.6292266845703,140.01031494140625
2021-10-11,139.5413055419922,139.6292266845703
2021-10-12,138.2710723876953,139.5413055419922
2021-10-13,137.684814453125,138.2710723876953
2021-10-14,140.46954345703125,137.684814453125
2021-10-15,141.52484130859375,140.46954345703125
2021-10-18,143.1957244873047,141.52484130859375
2021-10-19,145.35513305664062,143.1957244873047
2021-10-20,145.8437042236328,145.35513305664062
2021-10-21,146.05865478515625,145.8437042236328
2021-10-22,145.28672790527344,146.05865478515625
2021-10-25,145.23789978027344,145.28672790527344
2021-10-26,145.90231323242188,145.23789978027344
2021-10-27,145.44308471679688,145.90231323242188
2021-10-28,149.0779266357422,145.44308471679688
2021-10-29,146.37136840820312,149.0779266357422
2021-11-01,145.55056762695312,146.37136840820312
2021-11-02,146.58633422851562,145.55056762695312
2021-11-03,148.02264404296875,146.58633422851562
2021-11-04,147.50477600097656,148.02264404296875
2021-11-05,148.033203125,147.50477600097656
2021-11-08,147.21124267578125,148.033203125
2021-11-09,147.5732879638672,147.21124267578125
2021-11-10,144.74533081054688,147.5732879638672
2021-11-11,144.69638061523438,144.74533081054688
2021-11-12,146.7708740234375,144.69638061523438
2021-11-15,146.7806854248047,146.7708740234375
2021-11-16,147.75921630859375,146.7806854248047
2021-11-17,150.19573974609375,147.75921630859375
2021-11-18,154.48178100585938,150.19573974609375
2021-11-19,157.10421752929688,154.48178100585938
2021-11-22,157.56414794921875,157.10421752929688
2021-11-23,157.94578552246094,157.56414794921875
2021-11-24,158.46441650390625,157.94578552246094
2021-11-26,153.44448852539062,158.46441650390625
2021-11-29,156.80091857910156,153.44448852539062
2021-11-30,161.7523193359375,156.80091857910156
2021-12-01,161.2337188720703,161.7523193359375
2021-12-02,160.24534606933594,161.2337188720703
2021-12-03,158.36654663085938,160.24534606933594
2021-12-06,161.77188110351562,158.36654663085938
2021-12-07,167.50611877441406,161.77188110351562
2021-12-08,171.32237243652344,167.50611877441406
2021-12-09,170.8135528564453,171.32237243652344
2021-12-10,175.59860229492188,170.8135528564453
2021-12-13,171.9682159423828,175.59860229492188
2021-12-14,170.58851623535156,171.9682159423828
2021-12-15,175.45184326171875,170.58851623535156
2021-12-16,168.56289672851562,175.45184326171875
2021-12-17,167.46697998046875,168.56289672851562
2021-12-20,166.10679626464844,167.46697998046875
2021-12-21,169.2772674560547,166.10679626464844
2021-12-22,171.87039184570312,169.2772674560547
2021-12-23,172.49664306640625,171.87039184570312
2021-12-27,176.45974731445312,172.49664306640625
2021-12-28,175.44203186035156,176.45974731445312
2021-12-29,175.5301055908203,175.44203186035156
2021-12-30,174.3754425048828,175.5301055908203
